route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
3,246103924610401,246103924610401+1899529+0,Stamford,1384,0,,16,1,0
3,246103924610401,246103924610401+1899534+0,Grand Central,1385,1,,5,1,0
3,246103924610401,246103924610401+1899540+0,Stamford,1386,0,,16,1,0
3,246103924610401,246103924610401+1899546+0,Grand Central,1387,1,,5,1,0
3,246103924610401,246103924610401+1899551+0,Stamford,1388,0,,16,1,0
3,246103924610401,246103924610401+1899555+0,Grand Central,1389,1,,5,1,0
3,246103924610401,246103924610401+1899560+0,Stamford,1390,0,,16,1,0
3,246103924610401,246103924610401+1899566+0,Grand Central,1391,1,,5,1,0
3,246103924610401,246103924610401+1899571+0,Stamford,1392,0,,16,1,0
3,246103924610401,246103924610401+1899575+0,Grand Central,1393,1,,5,1,0
3,246103924610401,246103924610401+1899579+0,Stamford,1394,0,,16,1,0
3,246103924610401,246103924610401+1899585+0,Grand Central,1395,1,,5,1,0
3,246103924610401,246103924610401+1899590+0,Grand Central,1397,1,,5,1,0
3,246103924610401,246103924610401+1899596+0,Stamford,1398,0,,16,1,0
3,246103924610401,246103924610401+1899608+0,New Haven,1402,0,,16,1,0
3,246103924610401,246103924610401+1899613+0,Stamford,1404,0,,16,1,0
3,246103924610401,246103924610401+1899618+1,Stamford,1406,0,,16,1,1
3,246103924610401,246103924610401+1899623+1,Grand Central,1407,1,,5,1,1
3,246103924610401,246103924610401+1899627+1,Stamford,1408,0,,16,1,1
3,246103924610401,246103924610401+1899632+1,Grand Central,1409,1,,5,1,1
3,246103924610401,246103924610401+1899637+1,Stamford,1410,0,,16,1,1
3,246103924610401,246103924610401+1899641+0,New Haven,1416,0,,16,1,0
3,246103924610401,246103924610401+1899650+1,Grand Central,1429,1,,5,1,1
3,246103924610401,246103924610401+1899653+1,Grand Central,1431,1,,5,1,1
3,246103924610401,246103924610401+1899657+1,Grand Central,1433,1,,5,1,1
3,246103924610401,246103924610401+1899663+1,South Norwalk,1442,0,,16,1,1
3,246103924610401,246103924610401+1899667+0,Grand Central,1445,1,,5,1,0
3,246103924610401,246103924610401+1899672+1,Bridgeport,1456,0,,16,1,1
3,246103924610401,246103924610401+1899677+1,South Norwalk,1458,0,,16,1,1
3,246103924610401,246103924610401+1899683+0,Grand Central,1471,1,,5,1,0
3,246103924610401,246103924610401+1899689+0,Grand Central,1473,1,,5,1,0
3,246103924610401,246103924610401+1899694+0,Grand Central,1497,1,,5,1,0
3,246103924610401,246103924610401+1899713+0,Grand Central,1503,1,,5,1,0
3,246103924610401,246103924610401+1899718+0,New Haven-State St,1504,0,,16,1,0
3,246103924610401,246103924610401+1899724+1,New Haven-State St,1506,0,,16,1,1
3,246103924610401,246103924610401+1899730+1,Grand Central,1507,1,,5,1,1
3,246103924610401,246103924610401+1899736+1,New Haven,1508,0,,16,1,1
3,246103924610401,246103924610401+1899742+1,Grand Central,1509,1,,5,1,1
3,246103924610401,246103924610401+1899747+1,New Haven-State St,1510,0,,16,1,1
3,246103924610401,246103924610401+1899753+1,Grand Central,1511,1,,5,1,1
3,246103924610401,246103924610401+1899758+1,New Haven,1512,0,,16,1,1
3,246103924610401,246103924610401+1899762+1,Grand Central,1513,1,,5,1,1
3,246103924610401,246103924610401+1899768+1,New Haven-State St,1514,0,,16,1,1
3,246103924610401,246103924610401+1899774+0,New Haven,1516,0,,16,1,0
3,246103924610401,246103924610401+1899778+1,Grand Central,1517,1,,5,1,1
3,246103924610401,246103924610401+1899783+0,New Haven-State St,1518,0,,16,1,0
3,246103924610401,246103924610401+1899788+0,New Haven,1520,0,,16,1,0
3,246103924610401,246103924610401+1899794+0,New Haven,1522,0,,16,1,0
3,246103924610401,246103924610401+1899800+0,New Haven,1524,0,,16,1,0
3,246103924610401,246103924610401+1899805+1,Grand Central,1525,1,,5,1,1
3,246103924610401,246103924610401+1899808+0,New Haven,1526,0,,16,1,0
3,246103924610401,246103924610401+1899814+0,New Haven,1528,0,,16,1,0
3,246103924610401,246103924610401+1899821+0,New Haven,1530,0,,16,1,0
3,246103924610401,246103924610401+1899827+1,Grand Central,1531,1,,5,1,1
3,246103924610401,246103924610401+1899831+0,New Haven,1532,0,,16,1,0
3,246103924610401,246103924610401+1899836+1,Grand Central,1533,1,,5,1,1
3,246103924610401,246103924610401+1899841+0,New Haven,1534,0,,16,1,0
3,246103924610401,246103924610401+1899847+1,Grand Central,1535,1,,5,1,1
3,246103924610401,246103924610401+1899852+0,New Haven,1536,0,,16,1,0
3,246103924610401,246103924610401+1899859+0,New Haven,1538,0,,16,1,0
3,246103924610401,246103924610401+1899867+0,New Haven,1540,0,,16,1,0
3,246103924610401,246103924610401+1899873+0,Grand Central,1541,1,,5,1,0
3,246103924610401,246103924610401+1899879+1,New Haven,1542,0,,16,1,1
3,246103924610401,246103924610401+1899885+1,New Haven,1544,0,,16,1,1
3,246103924610401,246103924610401+1899890+0,Grand Central,1545,1,,5,1,0
3,246103924610401,246103924610401+1899895+1,New Haven,1546,0,,16,1,1
3,246103924610401,246103924610401+1899901+1,New Haven,1548,0,,16,1,1
3,246103924610401,246103924610401+1899906+0,Grand Central,1549,1,,5,1,0
3,246103924610401,246103924610401+1899911+0,Grand Central,1551,1,,5,1,0
3,246103924610401,246103924610401+1899917+1,New Haven,1552,0,,16,1,1
3,246103924610401,246103924610401+1899921+0,Grand Central,1553,1,,5,1,0
3,246103924610401,246103924610401+1899926+1,New Haven,1554,0,,16,1,1
3,246103924610401,246103924610401+1899932+0,Grand Central,1555,1,,5,1,0
3,246103924610401,246103924610401+1899938+1,New Haven,1556,0,,16,1,1
3,246103924610401,246103924610401+1899943+0,Grand Central,1557,1,,5,1,0
3,246103924610401,246103924610401+1899948+0,Grand Central,1559,1,,5,1,0
3,246103924610401,246103924610401+1899956+0,Grand Central,1561,1,,5,1,0
3,246103924610401,246103924610401+1899962+1,New Haven,1562,0,,16,1,1
3,246103924610401,246103924610401+1899968+0,Grand Central,1563,1,,5,1,0
3,246103924610401,246103924610401+1899974+0,Grand Central,1565,1,,5,1,0
3,246103924610401,246103924610401+1899980+0,Grand Central,1567,1,,5,1,0
3,246103924610401,246103924610401+1899987+0,Grand Central,1569,1,,5,1,0
3,246103924610401,246103924610401+1899993+1,New Haven,1570,0,,16,1,1
3,246103924610401,246103924610401+1899998+0,Grand Central,1571,1,,5,1,0
3,246103924610401,246103924610401+1900005+0,Grand Central,1573,1,,5,1,0
3,246103924610401,246103924610401+1900011+1,New Haven,1574,0,,16,1,1
3,246103924610401,246103924610401+1900016+0,Grand Central,1575,1,,5,1,0
3,246103924610401,246103924610401+1900022+1,New Haven,1576,0,,16,1,1
3,246103924610401,246103924610401+1900028+0,Grand Central,1577,1,,5,1,0
3,246103924610401,246103924610401+1900034+1,New Haven,1578,0,,16,1,1
3,246103924610401,246103924610401+1900038+0,Grand Central,1579,1,,5,1,0
3,246103924610401,246103924610401+1900043+0,Grand Central,1581,1,,5,1,0
3,246103924610401,246103924610401+1900048+0,New Haven,1582,0,,16,1,0
3,246103924610401,246103924610401+1900054+0,Grand Central,1583,1,,5,1,0
3,246103924610401,246103924610401+1900059+0,New Haven,1584,0,,16,1,0
3,246103924610401,246103924610401+1900064+0,New Haven,1586,0,,16,1,0
3,246103924610401,246103924610401+1900069+0,Grand Central,1587,1,,5,1,0
3,246103924610401,246103924610401+1900075+0,New Haven,1588,0,,16,1,0
3,246103924610401,246103924610401+1900080+0,New Haven,1590,0,,16,1,0
3,246103924610401,246103924610401+1900086+0,Grand Central,1591,1,,5,1,0
3,246103924610401,246103924610401+1900092+0,New Haven,1592,0,,16,1,0
3,246103924610401,246103924610401+1900095+0,New Haven,1594,0,,16,1,0
3,246103924610401,246103924610401+1900100+0,Grand Central,1595,1,,5,1,0
3,246103924610401,246103924610401+1900106+0,Grand Central,1597,1,,5,1,0
3,246103924610401,246103924610401+1900111+0,New Haven,1598,0,,16,1,0
3,246103924610401,246103924610401+1900117+0,Grand Central,1599,1,,5,1,0
3,246103924610401,246103924610401+1900126+0,New Haven-State St,1638,0,,16,0,0
4,246103924610401,246103924610401+1900130+1,Grand Central,1707,1,,8,1,1
4,246103924610401,246103924610401+1900135+1,New Canaan,1710,0,,19,1,1
4,246103924610401,246103924610401+1900141+1,Grand Central,1711,1,,8,1,1
4,246103924610401,246103924610401+1900146+1,New Canaan,1712,0,,19,1,1
4,246103924610401,246103924610401+1900152+0,New Canaan,1716,0,,19,1,0
4,246103924610401,246103924610401+1900157+0,New Canaan,1718,0,,19,1,0
4,246103924610401,246103924610401+1900162+1,Grand Central,1723,1,,8,1,1
4,246103924610401,246103924610401+1900167+0,New Canaan,1726,0,,19,1,0
4,246103924610401,246103924610401+1900171+0,New Canaan,1730,0,,19,1,0
4,246103924610401,246103924610401+1900175+1,Grand Central,1731,1,,8,1,1
4,246103924610401,246103924610401+1900180+0,New Canaan,1734,0,,19,1,0
4,246103924610401,246103924610401+1900184+1,Grand Central,1735,1,,8,1,1
4,246103924610401,246103924610401+1900189+0,New Canaan,1738,0,,19,1,0
4,246103924610401,246103924610401+1900194+0,New Canaan,1740,0,,19,1,0
4,246103924610401,246103924610401+1900200+0,Stamford,1741,1,,8,1,0
4,246103924610401,246103924610401+1900205+0,Stamford,1745,1,,8,1,0
4,246103924610401,246103924610401+1900210+1,New Canaan,1750,0,,19,1,1
4,246103924610401,246103924610401+1900216+0,Stamford,1751,1,,8,1,0
4,246103924610401,246103924610401+1900221+1,New Canaan,1752,0,,19,1,1
4,246103924610401,246103924610401+1900226+0,Stamford,1755,1,,8,1,0
4,246103924610401,246103924610401+1900231+1,New Canaan,1758,0,,19,1,1
4,246103924610401,246103924610401+1900234+0,Stamford,1763,1,,8,1,0
4,246103924610401,246103924610401+1900238+0,Stamford,1767,1,,8,1,0
4,246103924610401,246103924610401+1900242+1,New Canaan,1770,0,,19,1,1
4,246103924610401,246103924610401+1900246+0,Stamford,1771,1,,8,1,0
4,246103924610401,246103924610401+1900250+1,New Canaan,1774,0,,19,1,1
4,246103924610401,246103924610401+1900254+0,Grand Central,1775,1,,8,1,0
4,246103924610401,246103924610401+1900260+0,Grand Central,1777,1,,8,1,0
4,246103924610401,246103924610401+1900264+1,New Canaan,1778,0,,19,1,1
4,246103924610401,246103924610401+1900267+0,New Canaan,1782,0,,19,1,0
4,246103924610401,246103924610401+1900271+0,New Canaan,1786,0,,19,1,0
4,246103924610401,246103924610401+1900275+0,Stamford,1787,1,,8,1,0
4,246103924610401,246103924610401+1900278+0,New Canaan,1790,0,,19,1,0
4,246103924610401,246103924610401+1900282+0,Stamford,1791,1,,8,1,0
4,246103924610401,246103924610401+1900288+0,Stamford,1795,1,,8,1,0
4,246103924610401,246103924610401+1900292+0,Stamford,1797,1,,8,1,0
4,246103924610401,246103924610401+1900299+0,Stamford,1799,1,,8,1,0
5,246103924610401,246103924610401+1900303+0,Danbury,1806,0,,21,1,0
5,246103924610401,246103924610401+1900308+1,Grand Central,1811,1,,10,1,1
5,246103924610401,246103924610401+1900314+0,Danbury,1812,0,,21,1,0
5,246103924610401,246103924610401+1900319+0,Danbury,1816,0,,21,1,0
5,246103924610401,246103924610401+1900324+1,Grand Central,1819,1,,10,1,1
5,246103924610401,246103924610401+1900329+0,Danbury,1822,0,,21,1,0
5,246103924610401,246103924610401+1900334+0,Danbury,1830,0,,21,1,0
5,246103924610401,246103924610401+1900340+1,Grand Central,1831,1,,10,1,1
5,246103924610401,246103924610401+1900346+1,South Norwalk,1837,1,,10,1,1
5,246103924610401,246103924610401+1900351+0,Danbury,1838,0,,21,1,0
5,246103924610401,246103924610401+1900356+1,Grand Central,1841,1,,10,1,1
5,246103924610401,246103924610401+1900362+0,Danbury,1844,0,,21,1,0
5,246103924610401,246103924610401+1900367+1,Danbury,1848,0,,21,1,1
5,246103924610401,246103924610401+1900372+0,Stamford,1849,1,,10,1,0
5,246103924610401,246103924610401+1900377+0,South Norwalk,1855,1,,10,1,0
5,246103924610401,246103924610401+1900382+1,Danbury,1860,0,,21,1,1
5,246103924610401,246103924610401+1900386+0,South Norwalk,1861,1,,10,1,0
5,246103924610401,246103924610401+1900391+0,South Norwalk,1867,1,,10,1,0
5,246103924610401,246103924610401+1900396+1,Danbury,1868,0,,21,1,1
5,246103924610401,246103924610401+1900401+0,Danbury,1874,0,,21,1,0
5,246103924610401,246103924610401+1900406+0,South Norwalk,1875,1,,10,1,0
5,246103924610401,246103924610401+1900411+0,South Norwalk,1881,1,,10,1,0
5,246103924610401,246103924610401+1900416+0,Danbury,1882,0,,21,1,0
5,246103924610401,246103924610401+1900421+0,Stamford,1889,1,,10,1,0
5,246103924610401,246103924610401+1900431+0,South Norwalk,1897,1,,10,1,0
6,246103924610401,246103924610401+1900434+0,Waterbury,1902,0,,22,1,0
6,246103924610401,246103924610401+1900439+0,Waterbury,1908,0,,22,1,0
6,246103924610401,246103924610401+1900444+1,Bridgeport,1911,1,,11,1,1
6,246103924610401,246103924610401+1900449+0,Waterbury,1916,0,,22,1,0
6,246103924610401,246103924610401+1900454+0,Waterbury,1922,0,,22,1,0
6,246103924610401,246103924610401+1900459+1,Bridgeport,1925,1,,11,1,1
6,246103924610401,246103924610401+1900464+0,Waterbury,1928,0,,22,1,0
6,246103924610401,246103924610401+1900469+1,Bridgeport,1935,1,,11,1,1
6,246103924610401,246103924610401+1900474+0,Waterbury,1936,0,,22,1,0
6,246103924610401,246103924610401+1900479+0,Waterbury,1942,0,,22,1,0
6,246103924610401,246103924610401+1900484+0,Bridgeport,1949,1,,11,1,0
6,246103924610401,246103924610401+1900489+0,Waterbury,1956,0,,22,1,0
6,246103924610401,246103924610401+1900494+0,Bridgeport,1957,1,,11,1,0
6,246103924610401,246103924610401+1900499+0,Bridgeport,1965,1,,11,1,0
6,246103924610401,246103924610401+1900504+0,Bridgeport,1973,1,,11,1,0
6,246103924610401,246103924610401+1900509+0,Waterbury,1974,0,,22,1,0
6,246103924610401,246103924610401+1900514+0,Bridgeport,1979,1,,11,1,0
6,246103924610401,246103924610401+1900519+0,Bridgeport,1985,1,,11,1,0
6,246103924610401,246103924610401+1900524+0,Waterbury,1990,0,,22,1,0
6,246103924610401,246103924610401+1900529+0,Bridgeport,1991,1,,11,1,0
6,246103924610401,246103924610401+1900534+0,Bridgeport,1995,1,,11,1,0
6,246103924610401,246103924610401+1900539+0,Bridgeport,1997,1,,11,1,0
2,246103924610401,246103924610401+1901188+1,Grand Central,304,1,,3,1,1
2,246103924610401,246103924610401+1901197+1,Grand Central,306,1,,3,1,1
2,246103924610401,246103924610401+1901202+1,North White Plains,307,0,,14,1,1
2,246103924610401,246103924610401+1901207+1,Grand Central,308,1,,3,1,1
2,246103924610401,246103924610401+1901212+1,North White Plains,309,0,,14,1,1
2,246103924610401,246103924610401+1901221+1,Grand Central,310,1,,3,1,1
2,246103924610401,246103924610401+1901228+1,Grand Central,312,1,,3,1,1
2,246103924610401,246103924610401+1901236+1,Grand Central,314,1,,3,1,1
2,246103924610401,246103924610401+1901241+1,Grand Central,316,1,,3,1,1
2,246103924610401,246103924610401+1901250+1,Grand Central,324,1,,3,1,1
2,246103924610401,246103924610401+1901254+1,Grand Central,326,1,,3,1,1
2,246103924610401,246103924610401+1901259+1,Grand Central,328,1,,3,1,1
2,246103924610401,246103924610401+1901263+1,Grand Central,330,1,,3,1,1
2,246103924610401,246103924610401+1901277+1,Grand Central,332,1,,3,1,1
2,246103924610401,246103924610401+1901290+0,Grand Central,334,1,,3,1,0
3,246103924610401,246103924610401+1901310+1,Grand Central,3419,1,,5,1,1
2,246103924610401,246103924610401+1901314+0,North White Plains,343,0,,14,1,0
2,246103924610401,246103924610401+1901324+0,North White Plains,345,0,,14,1,0
2,246103924610401,246103924610401+1901330+1,North White Plains,349,0,,14,1,1
3,246103924610401,246103924610401+1901343+1,Grand Central,3507,1,,5,1,1
3,246103924610401,246103924610401+1901354+1,Grand Central,3511,1,,5,1,1
2,246103924610401,246103924610401+1901377+1,North White Plains,353,0,,14,1,1
3,246103924610401,246103924610401+1901385+1,Grand Central,3537,1,,5,1,1
3,246103924610401,246103924610401+1901392+0,New Haven,3538,0,,16,1,0
3,246103924610401,246103924610401+1901396+1,Grand Central,3539,1,,5,1,1
3,246103924610401,246103924610401+1901400+0,Grand Central,3541,1,,5,1,0
3,246103924610401,246103924610401+1901403+1,New Haven,3542,0,,16,1,1
3,246103924610401,246103924610401+1901410+1,New Haven,3546,0,,16,1,1
3,246103924610401,246103924610401+1901417+0,Grand Central,3549,1,,5,1,0
2,246103924610401,246103924610401+1901420+1,Crestwood,355,0,,14,1,1
3,246103924610401,246103924610401+1901433+1,New Haven,3568,0,,16,1,1
2,246103924610401,246103924610401+1901439+1,Crestwood,357,0,,14,1,1
3,246103924610401,246103924610401+1901444+1,New Haven,3570,0,,16,1,1
3,246103924610401,246103924610401+1901451+0,Grand Central,3581,1,,5,1,0
3,246103924610401,246103924610401+1901455+0,New Haven,3586,0,,16,1,0
2,246103924610401,246103924610401+1901457+1,North White Plains,359,0,,14,1,1
2,246103924610401,246103924610401+1901463+1,Crestwood,361,0,,14,1,1
2,246103924610401,246103924610401+1901467+1,North White Plains,363,0,,14,1,1
2,246103924610401,246103924610401+1901473+1,Crestwood,365,0,,14,1,1
2,246103924610401,246103924610401+1901478+0,Grand Central,366,1,,3,1,0
2,246103924610401,246103924610401+1901483+1,Mt Vernon West,367,0,,14,1,1
2,246103924610401,246103924610401+1901487+0,Grand Central,368,1,,3,1,0
2,246103924610401,246103924610401+1901492+0,Grand Central,370,1,,3,1,0
2,246103924610401,246103924610401+1901506+1,North White Plains,373,0,,14,1,1
1,246103924610401,246103924610401+1901529+1,Grand Central,416,1,,1,1,1
1,246103924610401,246103924610401+1901532+1,Grand Central,426,1,,1,1,1
1,246103924610401,246103924610401+1901544+1,Grand Central,434,1,,1,1,1
1,246103924610401,246103924610401+1901551+1,Grand Central,436,1,,1,1,1
1,246103924610401,246103924610401+1901558+1,Grand Central,440,1,,1,1,1
1,246103924610401,246103924610401+1901563+0,Greystone,443,0,,12,1,0
2,246103924610401,246103924610401+1901586+1,Grand Central,4524,1,,3,1,1
2,246103924610401,246103924610401+1901597+1,North White Plains,4551,0,,14,1,1
2,246103924610401,246103924610401+1901621+1,Grand Central,4608,1,,3,1,1
1,246103924610401,246103924610401+1901627+1,Greystone,461,0,,12,1,1
2,246103924610401,246103924610401+1901646+0,Southeast,4635,0,,14,1,0
2,246103924610401,246103924610401+1901650+1,Grand Central,4636,1,,3,1,1
2,246103924610401,246103924610401+1901656+0,Grand Central,4644,1,,3,1,0
2,246103924610401,246103924610401+1901661+1,Southeast,4649,0,,14,1,1
1,246103924610401,246103924610401+1901666+1,Greystone,465,0,,12,1,1
2,246103924610401,246103924610401+1901674+1,Southeast,4661,0,,14,1,1
1,246103924610401,246103924610401+1901684+1,Greystone,469,0,,12,1,1
1,246103924610401,246103924610401+1901698+1,Grand Central,4720,1,,1,1,1
1,246103924610401,246103924610401+1901709+0,Grand Central,4744,1,,1,1,0
1,246103924610401,246103924610401+1901716+1,Croton-Harmon,4761,0,,12,1,1
1,246103924610401,246103924610401+1901722+1,Greystone,477,0,,12,1,1
1,246103924610401,246103924610401+1901738+0,Greystone,483,0,,12,1,0
1,246103924610401,246103924610401+1901741+0,Poughkeepsie,4835,0,,12,1,0
1,246103924610401,246103924610401+1901746+0,Grand Central,4844,1,,1,1,0
2,246103924610401,246103924610401+1901757+1,Southeast,4908,1,,3,1,1
2,246103924610401,246103924610401+1901767+0,Wassaic,4949,0,,14,1,0
2,246103924610401,246103924610401+1901773+0,Wassaic,4961,0,,14,1,0
2,246103924610401,246103924610401+1901780+0,Grand Central,500,1,,3,1,0
2,246103924610401,246103924610401+1901811+0,North White Plains,501,0,,14,1,0
2,246103924610401,246103924610401+1901816+1,Grand Central,502,1,,3,1,1
2,246103924610401,246103924610401+1901824+1,North White Plains,503,0,,14,1,1
2,246103924610401,246103924610401+1901830+1,Grand Central,504,1,,3,1,1
2,246103924610401,246103924610401+1901835+1,North White Plains,505,0,,14,1,1
2,246103924610401,246103924610401+1901840+1,Grand Central,506,1,,3,1,1
2,246103924610401,246103924610401+1901844+1,North White Plains,507,0,,14,1,1
2,246103924610401,246103924610401+1901849+1,Grand Central,508,1,,3,1,1
2,246103924610401,246103924610401+1901860+1,North White Plains,511,0,,14,1,1
2,246103924610401,246103924610401+1901871+1,Grand Central,512,1,,3,1,1
2,246103924610401,246103924610401+1901880+1,North White Plains,513,0,,14,1,1
2,246103924610401,246103924610401+1901886+1,Grand Central,514,1,,3,1,1
2,246103924610401,246103924610401+1901895+1,North White Plains,515,0,,14,1,1
2,246103924610401,246103924610401+1901910+0,North White Plains,517,0,,14,1,0
2,246103924610401,246103924610401+1901919+1,Grand Central,518,1,,3,1,1
2,246103924610401,246103924610401+1901923+0,North White Plains,519,0,,14,1,0
2,246103924610401,246103924610401+1901928+1,Grand Central,520,1,,3,1,1
2,246103924610401,246103924610401+1901935+0,North White Plains,521,0,,14,1,0
2,246103924610401,246103924610401+1901955+0,North White Plains,523,0,,14,1,0
2,246103924610401,246103924610401+1901964+0,North White Plains,525,0,,14,1,0
2,246103924610401,246103924610401+1901990+1,Grand Central,528,1,,3,1,1
2,246103924610401,246103924610401+1901999+0,North White Plains,529,0,,14,1,0
2,246103924610401,246103924610401+1902034+0,North White Plains,533,0,,14,1,0
2,246103924610401,246103924610401+1902065+0,North White Plains,537,0,,14,1,0
2,246103924610401,246103924610401+1902077+0,Grand Central,538,1,,3,1,0
2,246103924610401,246103924610401+1902094+0,Grand Central,540,1,,3,1,0
2,246103924610401,246103924610401+1902101+0,North White Plains,541,0,,14,1,0
2,246103924610401,246103924610401+1902108+0,North White Plains,543,0,,14,1,0
2,246103924610401,246103924610401+1902113+0,Grand Central,544,1,,3,1,0
2,246103924610401,246103924610401+1902119+0,North White Plains,545,0,,14,1,0
2,246103924610401,246103924610401+1902128+1,North White Plains,547,0,,14,1,1
2,246103924610401,246103924610401+1902136+0,Grand Central,548,1,,3,1,0
2,246103924610401,246103924610401+1902146+0,Grand Central,552,1,,3,1,0
2,246103924610401,246103924610401+1902159+0,Grand Central,554,1,,3,1,0
2,246103924610401,246103924610401+1902177+0,Grand Central,556,1,,3,1,0
2,246103924610401,246103924610401+1902188+1,North White Plains,557,0,,14,1,1
2,246103924610401,246103924610401+1902199+0,Grand Central,558,1,,3,1,0
2,246103924610401,246103924610401+1902210+1,North White Plains,559,0,,14,1,1
2,246103924610401,246103924610401+1902221+0,Grand Central,560,1,,3,1,0
2,246103924610401,246103924610401+1902237+0,Grand Central,562,1,,3,1,0
2,246103924610401,246103924610401+1902247+1,North White Plains,563,0,,14,1,1
2,246103924610401,246103924610401+1902254+0,Grand Central,564,1,,3,1,0
2,246103924610401,246103924610401+1902266+1,North White Plains,565,0,,14,1,1
2,246103924610401,246103924610401+1902284+1,North White Plains,567,0,,14,1,1
2,246103924610401,246103924610401+1902290+0,Grand Central,568,1,,3,1,0
2,246103924610401,246103924610401+1902309+0,Grand Central,570,1,,3,1,0
2,246103924610401,246103924610401+1902324+0,Grand Central,572,1,,3,1,0
2,246103924610401,246103924610401+1902355+0,Grand Central,574,1,,3,1,0
2,246103924610401,246103924610401+1902371+0,Grand Central,576,1,,3,1,0
2,246103924610401,246103924610401+1902385+0,Grand Central,578,1,,3,1,0
2,246103924610401,246103924610401+1902389+1,North White Plains,579,0,,14,1,1
2,246103924610401,246103924610401+1902401+0,Grand Central,580,1,,3,1,0
2,246103924610401,246103924610401+1902407+1,North White Plains,581,0,,14,1,1
2,246103924610401,246103924610401+1902417+0,North White Plains,583,0,,14,1,0
2,246103924610401,246103924610401+1902422+0,Grand Central,584,1,,3,1,0
2,246103924610401,246103924610401+1902428+0,North White Plains,585,0,,14,1,0
2,246103924610401,246103924610401+1902441+0,North White Plains,587,0,,14,1,0
2,246103924610401,246103924610401+1902450+0,Grand Central,588,1,,3,1,0
2,246103924610401,246103924610401+1902454+0,North White Plains,589,0,,14,1,0
2,246103924610401,246103924610401+1902468+0,North White Plains,591,0,,14,1,0
2,246103924610401,246103924610401+1902475+0,Grand Central,592,1,,3,1,0
2,246103924610401,246103924610401+1902480+0,North White Plains,593,0,,14,1,0
2,246103924610401,246103924610401+1902485+0,North White Plains,595,0,,14,1,0
2,246103924610401,246103924610401+1902490+0,Grand Central,596,1,,3,1,0
2,246103924610401,246103924610401+1902513+0,Grand Central,600,1,,3,1,0
2,246103924610401,246103924610401+1902519+1,Southeast,601,0,,14,1,1
2,246103924610401,246103924610401+1902525+0,Grand Central,602,1,,3,1,0
2,246103924610401,246103924610401+1902531+1,Southeast,603,0,,14,1,1
2,246103924610401,246103924610401+1902536+1,Grand Central,604,1,,3,1,1
2,246103924610401,246103924610401+1902541+1,Southeast,605,0,,14,1,1
2,246103924610401,246103924610401+1902547+1,Grand Central,606,1,,3,1,1
2,246103924610401,246103924610401+1902552+1,Southeast,607,0,,14,1,1
2,246103924610401,246103924610401+1902558+1,Grand Central,608,1,,3,1,1
2,246103924610401,246103924610401+1902563+1,Southeast,609,0,,14,1,1
2,246103924610401,246103924610401+1902568+1,Grand Central,610,1,,3,1,1
2,246103924610401,246103924610401+1902574+1,Southeast,611,0,,14,1,1
2,246103924610401,246103924610401+1902580+1,Southeast,613,0,,14,1,1
2,246103924610401,246103924610401+1902585+1,Grand Central,614,1,,3,1,1
2,246103924610401,246103924610401+1902590+0,Southeast,615,0,,14,1,0
2,246103924610401,246103924610401+1902595+1,Grand Central,616,1,,3,1,1
2,246103924610401,246103924610401+1902600+0,Southeast,617,0,,14,1,0
2,246103924610401,246103924610401+1902606+1,Grand Central,618,1,,3,1,1
2,246103924610401,246103924610401+1902610+1,Grand Central,620,1,,3,1,1
2,246103924610401,246103924610401+1902615+0,Southeast,621,0,,14,1,0
2,246103924610401,246103924610401+1902620+1,Grand Central,622,1,,3,1,1
2,246103924610401,246103924610401+1902625+1,Grand Central,624,1,,3,1,1
2,246103924610401,246103924610401+1902629+0,Southeast,625,0,,14,1,0
2,246103924610401,246103924610401+1902636+1,Grand Central,628,1,,3,1,1
2,246103924610401,246103924610401+1902641+0,Southeast,629,0,,14,1,0
2,246103924610401,246103924610401+1902647+1,Grand Central,630,1,,3,1,1
2,246103924610401,246103924610401+1902742+1,Grand Central,632,1,,3,1,1
2,246103924610401,246103924610401+1902798+0,Southeast,633,0,,14,1,0
2,246103924610401,246103924610401+1902856+1,Grand Central,634,1,,3,1,1
2,246103924610401,246103924610401+1902914+0,Southeast,635,0,,14,1,0
2,246103924610401,246103924610401+1903010+0,Southeast,637,0,,14,1,0
2,246103924610401,246103924610401+1903036+0,Grand Central,638,1,,3,1,0
2,246103924610401,246103924610401+1903040+0,Mt Kisco,639,0,,14,1,0
2,246103924610401,246103924610401+1903049+0,Grand Central,640,1,,3,1,0
2,246103924610401,246103924610401+1903054+0,Southeast,641,0,,14,1,0
2,246103924610401,246103924610401+1903066+0,Southeast,643,0,,14,1,0
2,246103924610401,246103924610401+1903071+0,Grand Central,644,1,,3,1,0
2,246103924610401,246103924610401+1903076+1,Southeast,645,0,,14,1,1
2,246103924610401,246103924610401+1903081+1,Mt Kisco,647,0,,14,1,1
2,246103924610401,246103924610401+1903085+0,Grand Central,648,1,,3,1,0
2,246103924610401,246103924610401+1903091+1,Southeast,649,0,,14,1,1
2,246103924610401,246103924610401+1903137+1,Southeast,651,0,,14,1,1
2,246103924610401,246103924610401+1903186+0,Grand Central,652,1,,3,1,0
2,246103924610401,246103924610401+1903252+1,Mt Kisco,653,0,,14,1,1
2,246103924610401,246103924610401+1903430+0,Grand Central,656,1,,3,1,0
